family_jetz,species_jetz,cd1,family_ritland,genus_ritland,species_ritland
Hirundinidae,Psalidoprocne fuliginosa,3.2,Hirundinidae,Psalidoprocne,fuliginosa
Hirundinidae,Psalidoprocne obscura,3.5,Hirundinidae,Psalidoprocne,obscura
Hirundinidae,Psalidoprocne pristoptera,3.9,Hirundinidae,Psalidoprocne,petiti
Hirundinidae,Psalidoprocne pristoptera,3.9,Hirundinidae,Psalidoprocne,orientalis
Hirundinidae,Pseudhirundo griseopyga,3.2,Hirundinidae,Pseudhirundo,griseopyga
Hirundinidae,Pseudochelidon eurystomina,5.233333333333333,Hirundinidae,Pseudochelidon,eurystomina
Hirundinidae,Pygochelidon cyanoleuca,3.9,Hirundinidae,Notiochelidon,cyanoleuca
Hirundinidae,Riparia cincta,4.1,Hirundinidae,Riparia,cincta
Hirundinidae,Riparia paludicola,3.6,Hirundinidae,Riparia,paludicola
Hirundinidae,Riparia riparia,2.7399999999999998,Hirundinidae,Riparia,riparia
Hirundinidae,Stelgidopteryx ruficollis,4.2,Hirundinidae,Stelgidopteryx,ruficollis
Hirundinidae,Tachycineta albiventer,4.3,Hirundinidae,Tachycineta,albiventer
Hirundinidae,Tachycineta bicolor,3.9,Hirundinidae,Tachycineta,bicolor
Hirundinidae,Tachycineta cyaneoviridis,4.1,Hirundinidae,Tachycineta,cyaneoviridis
Hirundinidae,Tachycineta euchrysea,4,Hirundinidae,Kalochelidon,euchrysea
Hirundinidae,Tachycineta leucorrhoa,5,Hirundinidae,Tachycineta,leucorrhoa
Hydrobatidae,Fregetta grallaria,5,Hydrobatidae,Fregetta,grallaria
Hydrobatidae,Garrodia nereis,4.9,Hydrobatidae,Gaerodia,nereis
Hydrobatidae,Halocyptena microsoma,3.45,Hydrobatidae,Halocyptena,microsoma
Hydrobatidae,Hydrobates pelagicus,4,Hydrobatidae,Hydrobates,pelagicus
Hydrobatidae,Nesofregetta fuliginosa,4.9,Hydrobatidae,Nesofregetia,fuliginosa
Hydrobatidae,Oceanites gracilis,4.1,Hydrobatidae,Oceanites,gracilis
Hydrobatidae,Oceanites oceanicus,4.75,Hydrobatidae,Oceanites,oceanicus
Hydrobatidae,Oceanodroma castro,4.8,Hydrobatidae,Oceanodroma,castro
Hydrobatidae,Oceanodroma hornbyi,5.3,Hydrobatidae,Oceanodroma,hornbyi
Hydrobatidae,Oceanodroma leucorhoa,4.25,Hydrobatidae,Oceanodroma,leucorhoa
Hydrobatidae,Oceanodroma markhami,4.6,Hydrobatidae,Oceanodroma,markhami
Hydrobatidae,Oceanodroma melania,4.7,Hydrobatidae,Oceanodroma,melania
Hydrobatidae,Oceanodroma tethys,3.6,Hydrobatidae,Oceanodroma,tethys
Hydrobatidae,Pelagodroma marina,5.25,Hydrobatidae,Pelagodroma,marina
Ibidorhynchidae,Ibidorhyncha struthersii,7.65,Ibidorhynchidae,Ibidorhyncha,struthersii
Icteridae,Agelaius phoeniceus,3.2777777777777777,Icteridae,Agelaius,phoeniceus
Icteridae,Amblycercus holosericeus,4.6,Icteridae,Cacicus,holosericeus
Icteridae,Amblyramphus holosericeus,4.7,Icteridae,Amblyramphus,holosericeus
Icteridae,Cacicus cela,6.2,Icteridae,Cacicus,cela
Icteridae,Cacicus solitarius,5.6,Icteridae,Cacicus,solitarius
Icteridae,Chrysomus icterocephalus,3.7,Icteridae,Agelaius,icterocephalus
Icteridae,Dives atroviolaceus,5.1,Icteridae,Dives,atroviolacea
Icteridae,Dolichonyx oryzivorus,3.78,Icteridae,Dolichonyx,oryzivorus
Icteridae,Euphagus carolinus,4.9,Icteridae,Euphagus,carolinus
Icteridae,Gnorimopsar chopi,3.8499999999999996,Icteridae,Gnorimopsar,chopi
Icteridae,Icterus cayanensis,4.4,Icteridae,Icterus,cayanensis
Icteridae,Icterus galbula,4.5,Icteridae,Icterus,galbula
Icteridae,Icterus graceannae,4.2,Icteridae,Icterus,graceannae
Icteridae,Icterus spurius,4,Icteridae,Icterus,spurius
Icteridae,Lampropsar tanagrinus,4.3,Icteridae,Lampropsar,tanagrinus
Icteridae,Molothrus ater,4.9,Icteridae,Molothrus,ater
Icteridae,Molothrus oryzivorus,6.6,Icteridae,Scaphidura,oryzivora
Icteridae,Molothrus rufoaxillaris,4.8,Icteridae,Molothrus,rufoaxillaris
Icteridae,Psarocolius angustifrons,7.9,Icteridae,Psarocolius,angustifrons
Icteridae,Psarocolius decumanus,7.3999999999999995,Icteridae,Psarocolius,decumanus
Icteridae,Psarocolius montezuma,8.55,Icteridae,Psarocolius,montezuma
Icteridae,Psarocolius wagleri,6.5,Icteridae,Psarocolius,wagleri
Icteridae,Pseudoleistes guirahuro,4.6,Icteridae,Pseudoleistes,guirahuro
Icteridae,Quiscalus lugubris,4.1,Icteridae,Quiscalus,lugubris
Icteridae,Quiscalus mexicanus,5.8,Icteridae,Quiscalus,mexicanus
Icteridae,Quiscalus niger,5.4,Icteridae,Quiscalus,niger
Icteridae,Quiscalus quiscula,6.2,Icteridae,Quiscalus,quiscula
Icteridae,Sturnella magna,4.05,Icteridae,Sturnella,magna
Icteridae,Sturnella militaris,4.300000000000001,Icteridae,Sturnella,militaris
Icteridae,Sturnella neglecta,5.5,Icteridae,Sturnella,neglecta
Icteridae,Xanthocephalus xanthocephalus,4.8,Icteridae,Xanthocephalus,Xanthocephalus
Indicatoridae,Indicator archipelagicus,5.1,Indicatoridae,Indicator,archipelagicus
Indicatoridae,Indicator conirostris,4.2,Indicatoridae,Indicator,conirostris
Indicatoridae,Indicator exilis,3.8,Indicatoridae,Indicator,exilis
Indicatoridae,Indicator indicator,4.4,Indicatoridae,Indicator,indicator
Indicatoridae,Indicator maculatus,4.3,Indicatoridae,Indicator,maculatus
Indicatoridae,Indicator minor,4.2,Indicatoridae,Indicator,minor
Indicatoridae,Melichneutes robustus,4.8,Indicatoridae,Melichneutes,robustus
Indicatoridae,Prodotiscus insignis,3.7,Indicatoridae,Prodotiscus,insignis
Irenidae,Irena cyanogastra,5.4,Irenidae,Irena,cyanogaster
Irenidae,Irena puella,6.1,Irenidae,Irena,puella
Jacanidae,Actophilornis africanus,5.4,Jacanidae,Actophilornis,africana
Jacanidae,Hydrophasianus chirurgus,5.699999999999999,Jacanidae,Hydrophasianus,chirurgus
Jacanidae,Irediparra gallinacea,5,Jacanidae,Irediparra,gallinacea
Jacanidae,Jacana jacana,3.9166666666666665,Jacanidae,Jacana,jacana
Jacanidae,Jacana spinosa,4.8,Jacanidae,Jacana,spinosa
Jacanidae,Metopidius indicus,5.65,Jacanidae,Metopidius,indicus
Laniidae,Corvinella corvina,6.2,Laniidae,Corvinella,corvina
Laniidae,Eurocephalus anguitimens,5.1,Laniidae,Eurocephalus,anguitimens
Laniidae,Eurocephalus rueppelli,6.3,Laniidae,Eurocephalus,rueppelli
Laniidae,Lanius cabanisi,6.2,Laniidae,Lanius,cabanisi
Laniidae,Lanius collaris,4.5,Laniidae,Lanius,collaris
Laniidae,Lanius collurio,4.9,Laniidae,Lanius,collurio
Laniidae,Lanius collurioides,5.2,Laniidae,Lanius,collurioides
Laniidae,Lanius cristatus,5.8,Laniidae,Lanius,cristatus
Laniidae,Lanius dorsalis,5.8,Laniidae,Lanius,dorsalis
Laniidae,Lanius excubitor,4.4,Laniidae,Lanius,excubitor
Laniidae,Lanius excubitoroides,6,Laniidae,Lanius,excubitoroides
Laniidae,Lanius ludovicianus,5.9,Laniidae,Lanius,ludovicianus
Laniidae,Lanius mackinnoni,5.4,Laniidae,Lanius,mackinnoni
Laniidae,Lanius minor,5,Laniidae,Lanius,minor
Laniidae,Lanius nubicus,4.3,Laniidae,Lanius,nubicus
Laniidae,Lanius schach,5.5,Laniidae,Lanius,schach
Laniidae,Lanius senator,4.9,Laniidae,Lanius,senator
Laniidae,Lanius souzae,5.2,Laniidae,Lanius,souzae
Laniidae,Lanius tigrinus,5.8,Laniidae,Lanius,tigrinus
Laniidae,Lanius vittatus,4.5,Laniidae,Lanius,vittatus
Laniidae,Urolestes melanoleucus,6.7,Laniidae,Corvinella,melanoleuca
Laridae,Anous minutus,5.8,Laridae,Anous,minutus
Laridae,Anous tenuirostris,6.3,Laridae,Anous,tenuirostris
Laridae,Chlidonias niger,4.125,Laridae,Chlidonias,nigra
Laridae,Creagrus furcatus,4.1000000000000005,Laridae,Creagrus,furcatus
Laridae,Gygis alba,6.8,Laridae,Gyglis,alba
Laridae,Larosterna inca,7.35,Laridae,Larosterna,inca
Laridae,Larus argentatus,8.7,Laridae,Larus,argeniaius
Laridae,Larus atricilla,7.4,Laridae,Larus,atricilla
Laridae,Larus delawarensis,8.65,Laridae,Larus,delanarensis
Laridae,Larus fuscus,9.7,Laridae,Larus,fuscus
Laridae,Larus hyperboreus,10.1,Laridae,Larus,hyperboreus
Laridae,Larus marinus,10.55,Laridae,Larus,marinus
Laridae,Larus minutus,6,Laridae,Larus,minutus
Laridae,Larus pipixcan,7.1,Laridae,Larus,pipixcan
Laridae,Leucophaeus scoresbii,6.5,Laridae,Gabianus,scoresbii
Laridae,Pagophila eburnea,9.1,Laridae,Pasophila,alba
Laridae,Phaetusa simplex,7.9,Laridae,Phaetusa,simplex
Laridae,Procelsterna cerulea,5.8,Laridae,Procelsterna,cerulea
Laridae,Rhodostethia rosea,7.6,Laridae,Rhodosteueia,rosea
Laridae,Rissa brevirostris,9.6,Laridae,Ressa,brevirostris
Laridae,Rissa tridactyla,9.8,Laridae,Ressa,tridactyla
Laridae,Rynchops albicollis,7.633333333333334,Rynchopidae,Rynchops,albicollis
Laridae,Rynchops niger,7.683333333333334,Rynchopidae,Rynchops,niger
Laridae,Sterna caspia,9,Laridae,Hydroprogne,caspia
Laridae,Sterna dougallii,5.8,Laridae,Sterna,dougallii
Laridae,Sterna fuscata,6.3,Laridae,Sterna,fuscata
Laridae,Sterna hirundo,6.2,Laridae,Sterna,hirundo
Laridae,Sterna maxima,8.8,Laridae,Thalasseus,maxinus
Laridae,Sterna nilotica,7.1,Laridae,Gelocrelidon,nilotica
Laridae,Sterna paradisaea,6.5,Laridae,Sterna,paradisaea
Laridae,Sterna sandvicensis,8.8,Laridae,Thalasseus,sandvicensis
Laridae,Xema sabini,6.9,Laridae,Xema,sabini
Leptosomidae,Leptosomus discolor,10.175,Leptosomatidae,Leptosomus,discolor
Machaerirhynchidae,Machaerirhynchus nigripectus,4.3,Muscicapidae,Machaerirhynchus,nigripectus
Malaconotidae,Dryoscopus cubla,4.5,Laniidae,Dryoscopus,cubla
Malaconotidae,Dryoscopus gambensis,5,Laniidae,Dryoscopus,gambensis
Malaconotidae,Dryoscopus sabini,5.2,Laniidae,Dryoscopus,sabini
Malaconotidae,Laniarius atrococcineus,6.2,Laniidae,Laniarius,atrococcineus
Malaconotidae,Laniarius atroflavus,5.5,Laniidae,Laniarius,atroflavus
Malaconotidae,Laniarius barbarus,5.7,Laniidae,Laniarius,barbarus
Malaconotidae,Laniarius ferrugineus,6,Laniidae,Laniarius,ferrugineus
Malaconotidae,Laniarius fuelleborni,5.2,Laniidae,Laniarius,fulleborni
Malaconotidae,Laniarius funebris,5.4,Laniidae,Laniarius,funebris
Malaconotidae,Malaconotus cruentus,6.25,Laniidae,Malaconotus,cruentus
Malaconotidae,Nilaus afer,4.4,Laniidae,Nilaus,afer
Malaconotidae,Prionops caniceps,5.8,Laniidae,Prionops,caniceps
Malaconotidae,Prionops plumatus,5.725,Laniidae,Prionops,plumata
Malaconotidae,Prionops retzii,6.45,Laniidae,Prionops,retzii
Malaconotidae,Prionops scopifrons,6.050000000000001,Laniidae,Prionops,scopifrons
Malaconotidae,Rhodophoneus cruentus,5,Laniidae,Tchagra,cruenta
Malaconotidae,Tchagra australis,4.8,Laniidae,Tchagra,autralis
Malaconotidae,Tchagra senegalus,5.2,Laniidae,Tchagra,senegala
Malaconotidae,Telophorus bocagei,4.8,Laniidae,Telephorus,bocagei
Malaconotidae,Telophorus dohertyi,5.3,Laniidae,Telephorus,dohertyi
Malaconotidae,Telophorus multicolor,6.4,Laniidae,Telephorus,multicolor
Malaconotidae,Telophorus sulfureopectus,5.3,Laniidae,Telephorus,sulfureopectus
Malaconotidae,Telophorus zeylonus,5.4,Laniidae,Telephorus,zeylonus
Maluridae,Amytornis housei,4.2,Muscicapidae,Amytornis,housei
Maluridae,Amytornis striatus,4,Muscicapidae,Amytornis,striatus
Maluridae,Malurus cyaneus,3.3,Muscicapidae,Malurus,cyaneus
Maluridae,Malurus cyanocephalus,4.7,Muscicapidae,Todopsis,cyanocephala
Maluridae,Malurus lamberti,3.2,Muscicapidae,Malurus,lamberti
Maluridae,Malurus melanocephalus,3.1,Muscicapidae,Malurus,melanocephalus
Maluridae,Stipiturus malachurus,2.8,Muscicapidae,Stipiturus,malachurus
Megapodiidae,Aepypodius arfakianus,10.4,Megapodiidae,Aepypodius,arfakianus
Megapodiidae,Alectura lathami,9.5,Megapodiidae,Alectura,lathami
Megapodiidae,Megapodius freycinet,8,Megapodiidae,Megapodius,freycinet
Megapodiidae,Megapodius pritchardii,7.5,Megapodiidae,Megapodius,pritchardii
Melanocharitidae,Melanocharis crassirostris,3.5,Dicaeidae,Rhamphocharis,crassirostris
Melanocharitidae,Melanocharis nigra,4.4,Dicaeidae,Melanocharis,nigra
Melanocharitidae,Melanocharis versteri,3.6,Dicaeidae,Melanocharis,versteri
Melanocharitidae,Oreocharis arfaki,4.5,Dicaeidae,Oreocharis,arfaki
Melanocharitidae,Paramythia montium,4.8,Dicaeidae,Paramythia,montium
Melanocharitidae,Paramythia montium,4.8,Dicaeidae,Pardalotus,punctatus
Melanocharitidae,Toxorhamphus iliolophus,3.3,Meliphagidae,Oedistoma,iliolophum
Melanocharitidae,Toxorhamphus poliopterus,3.6,Meliphagidae,Toxorhamphus,poliopterus
Meliphagidae,Acanthagenys rufogularis,5,Meliphagidae,Anthoshaera,rufoghlaris
Meliphagidae,Acanthorhynchus superciliosus,3.3,Meliphagidae,Acanthorhynchus,superciliosus
Meliphagidae,Acanthorhynchus tenuirostris,3.8,Meliphagidae,Acanthorhynchus,tenuirostris
Meliphagidae,Ashbyia lovensis,4.5,Muscicapidae,Ashbyia,lovensis
Meliphagidae,Certhionyx niger,3.3,Meliphagidae,Myzomela,niger
Meliphagidae,Conopophila albogularis,3.4,Meliphagidae,Conopophila ,albogularis
Meliphagidae,Conopophila albogularis,3.4,Meliphagidae,Cissomela ,pectoralis
Meliphagidae,Conopophila rufogularis,3.5,Meliphagidae,Conopophila ,rufogularis
Meliphagidae,Entomyzon cyanotis,5.5,Meliphagidae,Entomyzon,cyanotis
Meliphagidae,Epthianura albifrons,3.8,Muscicapidae,Epthianura,albifrons
Meliphagidae,Epthianura aurifrons,3.2,Muscicapidae,Epthianura,aurifrons
Meliphagidae,Epthianura tricolor,3.1,Muscicapidae,Epthianura,tricolor
Meliphagidae,Foulehaio carunculatus,4.85,Meliphagidae,Foulehaio,caruncalata
Meliphagidae,Glycichaera fallax,3.1,Meliphagidae,Glycichaena,fallax
Meliphagidae,Guadalcanaria inexpectata,4.95,Meliphagidae,Meliphaga,inexpectata
Meliphagidae,Gymnomyza samoensis,5.9,Meliphagidae,Gymnomyza,sameonsis
Meliphagidae,Gymnomyza viridis,4.8,Meliphagidae,Gymnomyza,viridis
Meliphagidae,Lichenostomus ornatus,3.7,Meliphagidae,Meliphaga,ornata
Meliphagidae,Lichenostomus unicolor,4.2,Meliphagidae,Meliphaga,unicolor
Meliphagidae,Lichmera alboauricularis,3.7,Meliphagidae,Lichmera,alboauricularis
Meliphagidae,Lichmera indistincta,3.4,Meliphagidae,Lichmera,indistincia
Meliphagidae,Macgregoria pulchra,4.6,Paradisaeidae,Macgregoria,pulchra
Meliphagidae,Manorina flavigula,5.2,Meliphagidae,Manorina ,flavigula
Meliphagidae,Manorina melanophrys,4.5,Meliphagidae,Manorina ,melanophrys
Meliphagidae,Melidectes fuscus,5.5,Meliphagidae,Melidectes,fuscus
Meliphagidae,Melidectes sclateri,5.2,Meliphagidae,Meliarchus ,sclateri
Meliphagidae,Melidectes torquatus,5.4,Meliphagidae,Melidectes,torquatus
Meliphagidae,Melidectes whitemanensis,8.7,Meliphagidae,Vosea,whitemanensis
Meliphagidae,Melilestes megarhynchus,5,Meliphagidae,Melilestes,megarhynchus
Meliphagidae,Meliphaga aruensis,4.6,Meliphagidae,Meliphaga,aruensis
Meliphagidae,Meliphaga lewinii,4.7,Meliphagidae,Meliphaga,lewinii
Meliphagidae,Melipotes fumigatus,4.9,Meliphagidae,Melipotes,fumigatus
Meliphagidae,Melipotes gymnops,5.6,Meliphagidae,Melipotes,gymnops
Meliphagidae,Melithreptus brevirostris,3.3,Meliphagidae,Melithreptus,brevirostris
Meliphagidae,Melithreptus gularis,3.8,Meliphagidae,Melithreptus,labtior
Meliphagidae,Melithreptus lunatus,3.5,Meliphagidae,Melithreptus,lunatus
Meliphagidae,Myzomela adolphinae,2.6,Meliphagidae,Myzomela,adolphinae
Meliphagidae,Myzomela erythromelas,2.8,Meliphagidae,Myzomela,erythromelas
Meliphagidae,Myzomela obscura,3.2,Meliphagidae,Myzomela,obscura
Meliphagidae,Oreornis chrysogenys,4.3,Meliphagidae,Oreornis,chrysogenys
Meliphagidae,Philemon citreogularis,5.5,Meliphagidae,Philemon,citreogularis
Meliphagidae,Philemon cockerelli,6.8,Meliphagidae,Philemon,cockerelli
Meliphagidae,Philemon corniculatus,6.2,Meliphagidae,Philemon,corniculatus
Meliphagidae,Phylidonyris niger,4.3,Meliphagidae,Phylidonyris ,nigra
Meliphagidae,Phylidonyris novaehollandiae,4.1,Meliphagidae,Phylidonyris ,novaehollandiae
Meliphagidae,Phylidonyris pyrrhopterus,4.1,Meliphagidae,Phylidonyris ,pyrrhoptera
Meliphagidae,Plectorhyncha lanceolata,4.5,Meliphagidae,Plectorhyncha,lanceolata
Meliphagidae,Prosthemadera novaeseelandiae,5.8,Meliphagidae,Prosthemadera,novaeseelandiae
Meliphagidae,Ptiloprora erythropleura,4.6,Meliphagidae,Philoprora,erythropleura
Meliphagidae,Ptiloprora guisei,4.5,Meliphagidae,Philoprora,guisei
Meliphagidae,Ramsayornis fasciatus,3.2,Meliphagidae,Ramsayornis,fasciatus
Meliphagidae,Ramsayornis modestus,3.2,Meliphagidae,Ramsayornis,modestus
Meliphagidae,Timeliopsis fulvigula,4,Meliphagidae,Timeliopsis,fulvigula
Meliphagidae,Xanthomyza phrygia,4.1,Meliphagidae,Xanthomyea,phrygia
Meliphagidae,Xanthotis provocator,5.7,Meliphagidae,Foulehaio,provocator
Menuridae,Menura novaehollandiae,10.575,Menuridae,Menura,novaehollandiae
Meropidae,Merops albicollis,4.9,Meropidae,Merops,albicollis
Meropidae,Merops breweri,5.9,Meropidae,Merops,breweri
Meropidae,Merops bulocki,4.4,Meropidae,Merops,bulocki
Meropidae,Merops gularis,4.766666666666667,Meropidae,Merops,gularis
Meropidae,Merops hirundineus,4.5,Meropidae,Merops,hirundinaceus
Meropidae,Merops leschenaulti,5.2,Meropidae,Merops,leschenaulti
Meropidae,Merops nubicus,5.3,Meropidae,Merops,nubicus
Meropidae,Merops orientalis,4,Meropidae,Merops,orientalis
Meropidae,Merops philippinus,5.3,Meropidae,Merops,philippinus
Meropidae,Merops pusillus,3.8,Meropidae,Merops,pusillus
Meropidae,Merops variegatus,5.1,Meropidae,Merops,variegatus
Meropidae,Merops viridis,5.2,Meropidae,Merops,viridis
Meropidae,Nyctyornis amictus,7.7,Meropidae,Nyctyornis,amicta
Mesitornithidae,Mesitornis unicolor,6.6,Resitornithidae,Mesitonis,unicolor
Mesitornithidae,Mesitornis variegatus,7.1,Resitornithidae,Mesitonis,variegata
Mesitornithidae,Monias benschi,5.975,Resitornithidae,Monias,benschi
Mimidae,Cinclocerthia ruficauda,5.2,Mimidae,Cinclocerthia,ruficauda
Mimidae,Donacobius atricapilla,4.8,Mimidae,Donacobius,atricapillus
Mimidae,Dumetella carolinensis,4.05,Mimidae,Domatella,carolinensis
Mimidae,Margarops fuscatus,6,Mimidae,Margarops,fuscatus
Mimidae,Margarops fuscus,5.9,Mimidae,Allenia,fusca
Mimidae,Melanoptila glabrirostris,5.2,Mimidae,Melanoptila,glabrirostris
Mimidae,Melanotis caerulescens,5.3,Mimidae,Melanotis,caerulescens
Mimidae,Mimus graysoni,5.5,Mimidae,Mimodes,graysoni
Mimidae,Mimus longicaudatus,6,Mimidae,Mimus,longicaudatus
Mimidae,Mimus polyglottos,5.4,Mimidae,Mimus,polyglottos
Mimidae,Mimus triurus,5.199999999999999,Mimidae,Mimus,triurus
Mimidae,Oreoscoptes montanus,4.8,Mimidae,Oreoscoptes,montanus
Mimidae,Toxostoma bendirei,5.8,Mimidae,Toxostoma,bendirei
Mimidae,Toxostoma curvirostre,5.4,Mimidae,Toxostoma,curvirostre
Mimidae,Toxostoma rufum,4.775,Mimidae,Toxostoma,rufum
Momotidae,Baryphthengus martii,8.6,Momotidae,Baryphthengus,martii
Momotidae,Baryphthengus ruficapillus,9.1,Momotidae,Baryphthengus,ruficapillus
Momotidae,Electron platyrhynchum,7.2,Momotidae,Electron,platyrhynchum
Momotidae,Eumomota superciliosa,6,Momotidae,Eumomota,superciliosa
Momotidae,Hylomanes momotula,5.95,Momotidae,Hylomanes,momotula
Momotidae,Momotus mexicanus,7.4,Momotidae,Momotus,mexicanus
Momotidae,Momotus momota,8.1,Momotidae,Momotus,momota
Monarchidae,Arses telescophthalmus,4.9,Muscicapidae,Arses,telescophthalmus
Monarchidae,Chasiempis sandwichensis,4.4,Muscicapidae,Chasiempis,sandwichensis
Monarchidae,Clytorhynchus nigrogularis,5.4,Muscicapidae,Clytorhynchus,nigrogularis
Monarchidae,Clytorhynchus pachycephaloides,4.9,Muscicapidae,Clytorhynchus,pachycephaloides
Monarchidae,Clytorhynchus vitiensis,4.8,Muscicapidae,Clytorhynchus,vitiensis
Monarchidae,Elminia longicauda,3.4,Muscicapidae,Erannornis,longicauda
Monarchidae,Elminia nigromitrata,4.6,Muscicapidae,Trochocercus,nigromitratus
Monarchidae,Erythrocercus holochlorus,2.9,Muscicapidae,Erythrocercus,holochlorus
Monarchidae,Erythrocercus mccallii,3.4,Muscicapidae,Erythrocercus,mccallii
Monarchidae,Grallina bruijni,5,Grallinidae,Grallina,bruijni
Monarchidae,Grallina cyanoleuca,5.94,Grallinidae,Grallina,cyanoleuca
Monarchidae,Hypothymis azurea,4.6,Muscicapidae,Hypothymis,axurea
Monarchidae,Lamprolia victoriae,4.1,Muscicapidae,Lamprolia,victoriae
Monarchidae,Mayrornis lessoni,3.9,Muscicapidae,Mayrornis,lessoni
Monarchidae,Mayrornis schistaceus,3.8,Muscicapidae,Mayrornis,schistaceus
Monarchidae,Monarcha axillaris,5,Muscicapidae,Monarcha,axillaris
Monarchidae,Monarcha castaneiventris,4.5,Muscicapidae,Monarcha,castaneiventris
Monarchidae,Monarcha chrysomela,4.3,Muscicapidae,Monarcha,chrysomela
Monarchidae,Monarcha trivirgatus,4.4,Muscicapidae,Monarcha,trivirgata
Monarchidae,Monarcha verticalis,4.9,Muscicapidae,Monarcha,verticalis
Monarchidae,Myiagra azureocapilla,5,Muscicapidae,Myiagra,azureocapilla
Monarchidae,Myiagra inquieta,4.2,Muscicapidae,Seisura,inquieta
Monarchidae,Myiagra rubecula,3.8,Muscicapidae,Myiagra,rubecula
Monarchidae,Neolalage banksiana,4,Muscicapidae,Neolalage,banksiana
Monarchidae,Pomarea mendozae,4.1,Muscicapidae,Pomarea,mendozae
Monarchidae,Pomarea whitneyi,4.9,Muscicapidae,Pomarea,whitneyi
Monarchidae,Terpsiphone cinnamomea,4.9,Muscicapidae,Terpsiphone,unirufa
Monarchidae,Terpsiphone rufiventer,4.95,Muscicapidae,Terpsiphone,rufiventer
Monarchidae,Terpsiphone rufocinerea,4.6,Muscicapidae,Terpsiphone,rufocinerea
Monarchidae,Trochocercus nitens,4.45,Muscicapidae,Trochocercus,nitens
Motacillidae,Anthus antarcticus,3.8,Motacillidae,Anthus,antarcticus
Motacillidae,Anthus berthelotii,3.8,Motacillidae,Anthus,berthelotii
Motacillidae,Anthus campestris,4,Motacillidae,Anthus,campestris
Motacillidae,Anthus hodgsoni,3.3,Motacillidae,Anthus,hodgsoni
Motacillidae,Anthus leucophrys,4.1,Motacillidae,Anthus,leucophrys
Motacillidae,Anthus lutescens,3.4,Motacillidae,Anthus,lutescens
Motacillidae,Anthus novaeseelandiae,4.3,Motacillidae,Anthus,novaeseelandiae
Motacillidae,Anthus roseatus,3.75,Motacillidae,Anthus,roseatus
Motacillidae,Anthus spinoletta,3.8,Motacillidae,Anthus,spinoletta
Motacillidae,Anthus trivialis,3.9,Motacillidae,Anthus,trivialis
Motacillidae,Dendronanthus indicus,4.1,Motacillidae,Dendronanthus,indicus
Motacillidae,Macronyx aurantiigula,5,Motacillidae,Macronyx,aurantiigula
Motacillidae,Macronyx croceus,5,Motacillidae,Macronyx,croceus
Motacillidae,Motacilla alba,3.7,Motacillidae,Motacilla,alba
Motacillidae,Motacilla cinerea,3.533333333333333,Motacillidae,Motacilla,cinerea
Motacillidae,Motacilla flava,4.1,Motacillidae,Motacilla,flava
